,VJ.combi,count.seq,mouseID,analysis_type,filename,path
83,IGHV7-3*01_IGHJ3*01_36_1,3,m11,pos_YFP,IGHV7-3-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV7-3-01_IGHJ3-01_36_1.aln.fasta
84,IGHV10-3*01_IGHJ1*03_51_1,3,m11,pos_YFP,IGHV10-3-01_IGHJ1-03_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV10-3-01_IGHJ1-03_51_1.aln.fasta
85,IGHV8-12*01_IGHJ1*03_45_1,3,m11,pos_YFP,IGHV8-12-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV8-12-01_IGHJ1-03_45_1.aln.fasta
86,IGHV2-4*01_IGHJ1*03_47_1,3,m11,pos_YFP,IGHV2-4-01_IGHJ1-03_47_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV2-4-01_IGHJ1-03_47_1.aln.fasta
101,IGHV1-81*01_IGHJ1*03_36_1,3,m11,pos_YFP,IGHV1-81-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-81-01_IGHJ1-03_36_1.aln.fasta
99,IGHV1-81*01_IGHJ3*01_45_1,3,m11,pos_YFP,IGHV1-81-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-81-01_IGHJ3-01_45_1.aln.fasta
97,IGHV1-52*01_IGHJ2*01_40_1,3,m11,pos_YFP,IGHV1-52-01_IGHJ2-01_40_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-52-01_IGHJ2-01_40_1.aln.fasta
72,IGHV1-22*01_IGHJ3*01_51_1,3,m11,pos_YFP,IGHV1-22-01_IGHJ3-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-22-01_IGHJ3-01_51_1.aln.fasta
96,IGHV1-12*01_IGHJ2*01_18_1,3,m11,pos_YFP,IGHV1-12-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-12-01_IGHJ2-01_18_1.aln.fasta
91,IGHV1-53*01_IGHJ1*01_54_1,3,m11,pos_YFP,IGHV1-53-01_IGHJ1-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-53-01_IGHJ1-01_54_1.aln.fasta
90,IGHV6-6*01_IGHJ4*01_48_1,3,m11,pos_YFP,IGHV6-6-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV6-6-01_IGHJ4-01_48_1.aln.fasta
88,IGHV1-77*01_IGHJ3*01_39_1,3,m11,pos_YFP,IGHV1-77-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-77-01_IGHJ3-01_39_1.aln.fasta
31,IGHV1-82*01_IGHJ1*03_57_1,3,m11,pos_YFP,IGHV1-82-01_IGHJ1-03_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-82-01_IGHJ1-03_57_1.aln.fasta
70,IGHV5-17*01_IGHJ4*01_33_1,3,m11,pos_YFP,IGHV5-17-01_IGHJ4-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV5-17-01_IGHJ4-01_33_1.aln.fasta
34,IGHV9-3*01_IGHJ2*01_36_1,3,m11,pos_YFP,IGHV9-3-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV9-3-01_IGHJ2-01_36_1.aln.fasta
36,IGHV1-26*01_IGHJ1*03_63_1,3,m11,pos_YFP,IGHV1-26-01_IGHJ1-03_63_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-26-01_IGHJ1-03_63_1.aln.fasta
37,IGHV1-76*01_IGHJ2*01_33_1,3,m11,pos_YFP,IGHV1-76-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-76-01_IGHJ2-01_33_1.aln.fasta
38,IGHV1-64*01_IGHJ1*03_51_1,3,m11,pos_YFP,IGHV1-64-01_IGHJ1-03_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ1-03_51_1.aln.fasta
39,IGHV1-74*01_IGHJ3*01_39_1,3,m11,pos_YFP,IGHV1-74-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-74-01_IGHJ3-01_39_1.aln.fasta
41,IGHV1-26*01_IGHJ4*01_36_1,3,m11,pos_YFP,IGHV1-26-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-26-01_IGHJ4-01_36_1.aln.fasta
42,IGHV7-1*01_IGHJ1*03_33_1,3,m11,pos_YFP,IGHV7-1-01_IGHJ1-03_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV7-1-01_IGHJ1-03_33_1.aln.fasta
45,IGHV14-4*01_IGHJ4*01_30_1,3,m11,pos_YFP,IGHV14-4-01_IGHJ4-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV14-4-01_IGHJ4-01_30_1.aln.fasta
46,IGHV3-6*01_IGHJ2*01_36_1,3,m11,pos_YFP,IGHV3-6-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV3-6-01_IGHJ2-01_36_1.aln.fasta
48,IGHV1-26*01_IGHJ1*01_30_1,3,m11,pos_YFP,IGHV1-26-01_IGHJ1-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-26-01_IGHJ1-01_30_1.aln.fasta
49,IGHV1-22*01_IGHJ3*01_45_1,3,m11,pos_YFP,IGHV1-22-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-22-01_IGHJ3-01_45_1.aln.fasta
50,IGHV1-72*01_IGHJ2*01_30_1,3,m11,pos_YFP,IGHV1-72-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-72-01_IGHJ2-01_30_1.aln.fasta
52,IGHV1-64*01_IGHJ4*01_57_1,3,m11,pos_YFP,IGHV1-64-01_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ4-01_57_1.aln.fasta
53,IGHV1-64*01_IGHJ2*01_42_1,3,m11,pos_YFP,IGHV1-64-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ2-01_42_1.aln.fasta
69,IGHV1-64*01_IGHJ1*03_48_1,3,m11,pos_YFP,IGHV1-64-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ1-03_48_1.aln.fasta
66,IGHV1-50*01_IGHJ3*01_33_1,3,m11,pos_YFP,IGHV1-50-01_IGHJ3-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-50-01_IGHJ3-01_33_1.aln.fasta
65,IGHV1-62_IGHJ1*03_48_1,3,m11,pos_YFP,IGHV1-62_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-62_IGHJ1-03_48_1.aln.fasta
64,IGHV1-5*01_IGHJ2*01_48_1,3,m11,pos_YFP,IGHV1-5-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-5-01_IGHJ2-01_48_1.aln.fasta
63,IGHV1-64*01_IGHJ1*03_54_1,3,m11,pos_YFP,IGHV1-64-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ1-03_54_1.aln.fasta
71,IGHV1-55*01_IGHJ1*03_42_1,3,m11,pos_YFP,IGHV1-55-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-55-01_IGHJ1-03_42_1.aln.fasta
62,IGHV1-59*01_IGHJ2*01_27_1,3,m11,pos_YFP,IGHV1-59-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-59-01_IGHJ2-01_27_1.aln.fasta
60,IGHV1-15*01_IGHJ2*01_33_1,3,m11,pos_YFP,IGHV1-15-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-15-01_IGHJ2-01_33_1.aln.fasta
59,IGHV9-3*01_IGHJ2*01_42_1,3,m11,pos_YFP,IGHV9-3-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV9-3-01_IGHJ2-01_42_1.aln.fasta
57,IGHV8-8*01_IGHJ2*01_54_1,3,m11,pos_YFP,IGHV8-8-01_IGHJ2-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV8-8-01_IGHJ2-01_54_1.aln.fasta
56,IGHV1-72*01_IGHJ2*01_48_1,3,m11,pos_YFP,IGHV1-72-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-72-01_IGHJ2-01_48_1.aln.fasta
55,IGHV9-3*01_IGHJ2*01_45_1,3,m11,pos_YFP,IGHV9-3-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV9-3-01_IGHJ2-01_45_1.aln.fasta
94,IGHV2-4*01_IGHJ1*03_18_1,4,m11,pos_YFP,IGHV2-4-01_IGHJ1-03_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV2-4-01_IGHJ1-03_18_1.aln.fasta
95,IGHV1-78*01_IGHJ3*01_18_1,4,m11,pos_YFP,IGHV1-78-01_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-78-01_IGHJ3-01_18_1.aln.fasta
98,IGHV8-12*01_IGHJ2*01_39_1,4,m11,pos_YFP,IGHV8-12-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV8-12-01_IGHJ2-01_39_1.aln.fasta
100,IGHV1-52*01_IGHJ2*01_36_1,4,m11,pos_YFP,IGHV1-52-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-52-01_IGHJ2-01_36_1.aln.fasta
81,IGHV1-47*01_IGHJ4*01_42_1,4,m11,pos_YFP,IGHV1-47-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-47-01_IGHJ4-01_42_1.aln.fasta
79,IGHV1-61*01_IGHJ1*03_54_1,4,m11,pos_YFP,IGHV1-61-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-61-01_IGHJ1-03_54_1.aln.fasta
12,IGHV1-12*01_IGHJ2*01_27_2,4,m11,pos_YFP,IGHV1-12-01_IGHJ2-01_27_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-12-01_IGHJ2-01_27_2.aln.fasta
29,IGHV1-50*01_IGHJ4*01_42_1,4,m11,pos_YFP,IGHV1-50-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-50-01_IGHJ4-01_42_1.aln.fasta
32,IGHV1-26*01_IGHJ1*03_36_1,4,m11,pos_YFP,IGHV1-26-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-26-01_IGHJ1-03_36_1.aln.fasta
67,IGHV1-75*01_IGHJ3*01_27_1,4,m11,pos_YFP,IGHV1-75-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-75-01_IGHJ3-01_27_1.aln.fasta
74,IGHV5-17*01_IGHJ3*01_42_1,4,m11,pos_YFP,IGHV5-17-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV5-17-01_IGHJ3-01_42_1.aln.fasta
61,IGHV1-76*01_IGHJ3*01_45_1,4,m11,pos_YFP,IGHV1-76-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-76-01_IGHJ3-01_45_1.aln.fasta
44,IGHV1-53*01_IGHJ2*01_33_1,4,m11,pos_YFP,IGHV1-53-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-53-01_IGHJ2-01_33_1.aln.fasta
58,IGHV1-75*01_IGHJ4*01_42_1,4,m11,pos_YFP,IGHV1-75-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-75-01_IGHJ4-01_42_1.aln.fasta
3,IGHV1-26*01_IGHJ2*01_42_2,5,m11,pos_YFP,IGHV1-26-01_IGHJ2-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-26-01_IGHJ2-01_42_2.aln.fasta
68,IGHV1-75*01_IGHJ3*01_27_2,5,m11,pos_YFP,IGHV1-75-01_IGHJ3-01_27_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-75-01_IGHJ3-01_27_2.aln.fasta
78,IGHV5-6*01_IGHJ3*01_48_1,5,m11,pos_YFP,IGHV5-6-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV5-6-01_IGHJ3-01_48_1.aln.fasta
93,IGHV14-2*01_IGHJ2*01_30_1,5,m11,pos_YFP,IGHV14-2-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV14-2-01_IGHJ2-01_30_1.aln.fasta
87,IGHV6-6*01_IGHJ1*03_48_1,5,m11,pos_YFP,IGHV6-6-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV6-6-01_IGHJ1-03_48_1.aln.fasta
18,IGHV1-53*01_IGHJ1*03_48_1,5,m11,pos_YFP,IGHV1-53-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-53-01_IGHJ1-03_48_1.aln.fasta
20,IGHV1-9*01_IGHJ3*01_63_1,5,m11,pos_YFP,IGHV1-9-01_IGHJ3-01_63_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-9-01_IGHJ3-01_63_1.aln.fasta
28,IGHV4-1*01_IGHJ1*03_57_1,5,m11,pos_YFP,IGHV4-1-01_IGHJ1-03_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV4-1-01_IGHJ1-03_57_1.aln.fasta
30,IGHV1-78*01_IGHJ2*01_42_1,5,m11,pos_YFP,IGHV1-78-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-78-01_IGHJ2-01_42_1.aln.fasta
43,IGHV14-3*01_IGHJ1*03_45_1,5,m11,pos_YFP,IGHV14-3-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV14-3-01_IGHJ1-03_45_1.aln.fasta
54,IGHV1-12*01_IGHJ3*01_27_1,5,m11,pos_YFP,IGHV1-12-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-12-01_IGHJ3-01_27_1.aln.fasta
47,IGHV1-53*01_IGHJ3*01_51_1,5,m11,pos_YFP,IGHV1-53-01_IGHJ3-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-53-01_IGHJ3-01_51_1.aln.fasta
51,IGHV1-64*01_IGHJ3*01_42_1,5,m11,pos_YFP,IGHV1-64-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV1-64-01_IGHJ3-01_42_1.aln.fasta
16,IGHV10-1*01_IGHJ4*01_42_1,6,m11,pos_YFP,IGHV10-1-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m11/pos_YFP_MIDs/m11_pos_YFP_IGHV10-1-01_IGHJ4-01_42_1.aln.fasta
