,VJ.combi,count.seq,mouseID,analysis_type,filename,path
72,IGHV8-8*01_IGHJ2*01_45_1,3,m12,pos_YFP,IGHV8-8-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV8-8-01_IGHJ2-01_45_1.aln.fasta
73,IGHV2-5*01_IGHJ4*01_51_1,3,m12,pos_YFP,IGHV2-5-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV2-5-01_IGHJ4-01_51_1.aln.fasta
8,IGHV1-82*01_IGHJ2*01_39_2,3,m12,pos_YFP,IGHV1-82-01_IGHJ2-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-82-01_IGHJ2-01_39_2.aln.fasta
21,IGHV1-50*01_IGHJ1*03_45_1,3,m12,pos_YFP,IGHV1-50-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-50-01_IGHJ1-03_45_1.aln.fasta
27,IGHV1-19*01_IGHJ3*01_36_1,3,m12,pos_YFP,IGHV1-19-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-19-01_IGHJ3-01_36_1.aln.fasta
30,IGHV1-52*01_IGHJ3*01_36_1,3,m12,pos_YFP,IGHV1-52-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-52-01_IGHJ3-01_36_1.aln.fasta
32,IGHV1-80*01_IGHJ3*01_39_1,3,m12,pos_YFP,IGHV1-80-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-80-01_IGHJ3-01_39_1.aln.fasta
33,IGHV1-39*01_IGHJ3*01_39_1,3,m12,pos_YFP,IGHV1-39-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-39-01_IGHJ3-01_39_1.aln.fasta
46,IGHV1-19*01_IGHJ4*01_36_1,3,m12,pos_YFP,IGHV1-19-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-19-01_IGHJ4-01_36_1.aln.fasta
76,IGHV1-9*01_IGHJ1*03_54_1,3,m12,pos_YFP,IGHV1-9-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-9-01_IGHJ1-03_54_1.aln.fasta
77,IGHV1-18*01_IGHJ4*01_48_1,3,m12,pos_YFP,IGHV1-18-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-18-01_IGHJ4-01_48_1.aln.fasta
103,IGHV13-2*01_IGHJ3*01_46_1,3,m12,pos_YFP,IGHV13-2-01_IGHJ3-01_46_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV13-2-01_IGHJ3-01_46_1.aln.fasta
102,IGHV14-3*01_IGHJ1*03_42_1,3,m12,pos_YFP,IGHV14-3-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV14-3-01_IGHJ1-03_42_1.aln.fasta
84,IGHV5-17*01_IGHJ4*01_36_1,3,m12,pos_YFP,IGHV5-17-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-17-01_IGHJ4-01_36_1.aln.fasta
101,IGHV1-53*03_IGHJ3*01_18_1,3,m12,pos_YFP,IGHV1-53-03_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-53-03_IGHJ3-01_18_1.aln.fasta
82,IGHV1-39*01_IGHJ2*01_36_1,3,m12,pos_YFP,IGHV1-39-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-39-01_IGHJ2-01_36_1.aln.fasta
95,IGHV5-15*01_IGHJ4*01_51_1,3,m12,pos_YFP,IGHV5-15-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-15-01_IGHJ4-01_51_1.aln.fasta
87,IGHV2-5*01_IGHJ4*01_57_1,3,m12,pos_YFP,IGHV2-5-01_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV2-5-01_IGHJ4-01_57_1.aln.fasta
80,IGHV14-3*01_IGHJ2*02_48_1,3,m12,pos_YFP,IGHV14-3-01_IGHJ2-02_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV14-3-01_IGHJ2-02_48_1.aln.fasta
90,IGHV1-72*01_IGHJ2*01_36_1,3,m12,pos_YFP,IGHV1-72-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ2-01_36_1.aln.fasta
99,IGHV5-6*01_IGHJ4*01_36_1,3,m12,pos_YFP,IGHV5-6-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-6-01_IGHJ4-01_36_1.aln.fasta
91,IGHV1-19*01_IGHJ2*01_33_1,3,m12,pos_YFP,IGHV1-19-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-19-01_IGHJ2-01_33_1.aln.fasta
93,IGHV1-34*01_IGHJ2*01_18_1,3,m12,pos_YFP,IGHV1-34-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-34-01_IGHJ2-01_18_1.aln.fasta
88,IGHV6-3*01_IGHJ4*01_51_1,3,m12,pos_YFP,IGHV6-3-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV6-3-01_IGHJ4-01_51_1.aln.fasta
48,IGHV5-16*01_IGHJ1*01_36_1,4,m12,pos_YFP,IGHV5-16-01_IGHJ1-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-16-01_IGHJ1-01_36_1.aln.fasta
35,IGHV1-53*01_IGHJ2*01_48_1,4,m12,pos_YFP,IGHV1-53-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-53-01_IGHJ2-01_48_1.aln.fasta
31,IGHV1-52*01_IGHJ3*01_36_2,4,m12,pos_YFP,IGHV1-52-01_IGHJ3-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-52-01_IGHJ3-01_36_2.aln.fasta
16,IGHV1-76*01_IGHJ1*03_51_2,4,m12,pos_YFP,IGHV1-76-01_IGHJ1-03_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-76-01_IGHJ1-03_51_2.aln.fasta
11,IGHV1-76*01_IGHJ1*01_51_1,4,m12,pos_YFP,IGHV1-76-01_IGHJ1-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-76-01_IGHJ1-01_51_1.aln.fasta
49,IGHV8-8*01_IGHJ2*01_42_1,4,m12,pos_YFP,IGHV8-8-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV8-8-01_IGHJ2-01_42_1.aln.fasta
47,IGHV1-19*01_IGHJ2*01_57_1,4,m12,pos_YFP,IGHV1-19-01_IGHJ2-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-19-01_IGHJ2-01_57_1.aln.fasta
43,IGHV1-69*01_IGHJ3*01_27_1,4,m12,pos_YFP,IGHV1-69-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-69-01_IGHJ3-01_27_1.aln.fasta
38,IGHV1-81*01_IGHJ3*01_57_1,4,m12,pos_YFP,IGHV1-81-01_IGHJ3-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-81-01_IGHJ3-01_57_1.aln.fasta
37,IGHV1-58*01_IGHJ2*01_33_1,4,m12,pos_YFP,IGHV1-58-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-58-01_IGHJ2-01_33_1.aln.fasta
63,IGHV14-3*01_IGHJ2*01_48_1,4,m12,pos_YFP,IGHV14-3-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV14-3-01_IGHJ2-01_48_1.aln.fasta
68,IGHV1-62_IGHJ2*01_42_1,4,m12,pos_YFP,IGHV1-62_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-62_IGHJ2-01_42_1.aln.fasta
97,IGHV13-2*02_IGHJ3*01_18_1,4,m12,pos_YFP,IGHV13-2-02_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV13-2-02_IGHJ3-01_18_1.aln.fasta
96,IGHV5-15*01_IGHJ4*01_51_2,4,m12,pos_YFP,IGHV5-15-01_IGHJ4-01_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-15-01_IGHJ4-01_51_2.aln.fasta
94,IGHV13-2*01_IGHJ3*01_18_1,4,m12,pos_YFP,IGHV13-2-01_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV13-2-01_IGHJ3-01_18_1.aln.fasta
86,IGHV1-72*01_IGHJ2*01_45_1,4,m12,pos_YFP,IGHV1-72-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ2-01_45_1.aln.fasta
79,IGHV1-64*01_IGHJ4*01_48_2,4,m12,pos_YFP,IGHV1-64-01_IGHJ4-01_48_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-64-01_IGHJ4-01_48_2.aln.fasta
78,IGHV1-64*01_IGHJ4*01_48_1,4,m12,pos_YFP,IGHV1-64-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-64-01_IGHJ4-01_48_1.aln.fasta
74,IGHV9-3*01_IGHJ3*01_42_1,4,m12,pos_YFP,IGHV9-3-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV9-3-01_IGHJ3-01_42_1.aln.fasta
57,IGHV3-6*01_IGHJ4*01_36_1,5,m12,pos_YFP,IGHV3-6-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV3-6-01_IGHJ4-01_36_1.aln.fasta
59,IGHV1-55*01_IGHJ1*03_45_1,5,m12,pos_YFP,IGHV1-55-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-55-01_IGHJ1-03_45_1.aln.fasta
50,IGHV1-78*01_IGHJ2*01_45_1,5,m12,pos_YFP,IGHV1-78-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-78-01_IGHJ2-01_45_1.aln.fasta
83,IGHV5-6*01_IGHJ1*03_54_1,5,m12,pos_YFP,IGHV5-6-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-6-01_IGHJ1-03_54_1.aln.fasta
81,IGHV5-17*01_IGHJ4*01_45_1,5,m12,pos_YFP,IGHV5-17-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV5-17-01_IGHJ4-01_45_1.aln.fasta
61,IGHV10-1*01_IGHJ2*01_39_1,5,m12,pos_YFP,IGHV10-1-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV10-1-01_IGHJ2-01_39_1.aln.fasta
70,IGHV1-59*01_IGHJ4*01_36_1,5,m12,pos_YFP,IGHV1-59-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-59-01_IGHJ4-01_36_1.aln.fasta
75,IGHV1-72*01_IGHJ3*02_27_1,5,m12,pos_YFP,IGHV1-72-01_IGHJ3-02_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-72-01_IGHJ3-02_27_1.aln.fasta
67,IGHV1-55*01_IGHJ4*01_42_1,5,m12,pos_YFP,IGHV1-55-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-55-01_IGHJ4-01_42_1.aln.fasta
29,IGHV1-81*01_IGHJ1*03_51_1,5,m12,pos_YFP,IGHV1-81-01_IGHJ1-03_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-81-01_IGHJ1-03_51_1.aln.fasta
24,IGHV1-39*01_IGHJ4*01_39_1,5,m12,pos_YFP,IGHV1-39-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-39-01_IGHJ4-01_39_1.aln.fasta
15,IGHV1-76*01_IGHJ1*03_51_1,5,m12,pos_YFP,IGHV1-76-01_IGHJ1-03_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-76-01_IGHJ1-03_51_1.aln.fasta
41,IGHV8-8*01_IGHJ2*01_18_1,5,m12,pos_YFP,IGHV8-8-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV8-8-01_IGHJ2-01_18_1.aln.fasta
66,IGHV14-2*01_IGHJ3*01_51_1,6,m12,pos_YFP,IGHV14-2-01_IGHJ3-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV14-2-01_IGHJ3-01_51_1.aln.fasta
19,IGHV1-18*01_IGHJ2*01_42_1,6,m12,pos_YFP,IGHV1-18-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-18-01_IGHJ2-01_42_1.aln.fasta
22,IGHV1-64*01_IGHJ4*01_63_1,6,m12,pos_YFP,IGHV1-64-01_IGHJ4-01_63_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-64-01_IGHJ4-01_63_1.aln.fasta
28,IGHV1-66*01_IGHJ2*01_33_1,6,m12,pos_YFP,IGHV1-66-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-66-01_IGHJ2-01_33_1.aln.fasta
25,IGHV8-12*01_IGHJ1*03_57_1,7,m12,pos_YFP,IGHV8-12-01_IGHJ1-03_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV8-12-01_IGHJ1-03_57_1.aln.fasta
92,IGHV1-85*01_IGHJ3*01_18_1,7,m12,pos_YFP,IGHV1-85-01_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-85-01_IGHJ3-01_18_1.aln.fasta
54,IGHV1-54*01_IGHJ4*01_60_1,7,m12,pos_YFP,IGHV1-54-01_IGHJ4-01_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-54-01_IGHJ4-01_60_1.aln.fasta
65,IGHV9-3*01_IGHJ3*01_48_1,7,m12,pos_YFP,IGHV9-3-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV9-3-01_IGHJ3-01_48_1.aln.fasta
36,IGHV1-18*01_IGHJ3*01_36_1,7,m12,pos_YFP,IGHV1-18-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-18-01_IGHJ3-01_36_1.aln.fasta
39,IGHV14-3*01_IGHJ4*01_39_1,7,m12,pos_YFP,IGHV14-3-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV14-3-01_IGHJ4-01_39_1.aln.fasta
85,IGHV1-53*01_IGHJ3*02_42_1,7,m12,pos_YFP,IGHV1-53-01_IGHJ3-02_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-53-01_IGHJ3-02_42_1.aln.fasta
71,IGHV1-26*01_IGHJ1*03_30_1,8,m12,pos_YFP,IGHV1-26-01_IGHJ1-03_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-26-01_IGHJ1-03_30_1.aln.fasta
89,IGHV7-3*01_IGHJ2*01_51_1,8,m12,pos_YFP,IGHV7-3-01_IGHJ2-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV7-3-01_IGHJ2-01_51_1.aln.fasta
53,IGHV1-74*01_IGHJ4*01_42_1,8,m12,pos_YFP,IGHV1-74-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-74-01_IGHJ4-01_42_1.aln.fasta
40,IGHV1-56*01_IGHJ4*01_45_1,8,m12,pos_YFP,IGHV1-56-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/pos_YFP_MIDs/m12_pos_YFP_IGHV1-56-01_IGHJ4-01_45_1.aln.fasta
