,VJ.combi,count.seq,mouseID,analysis_type,filename,path
161,IGHV1-81*01_IGHJ3*01_18_1,3,m53,pos_YFP,IGHV1-81-01_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-81-01_IGHJ3-01_18_1.aln.fasta
163,IGHV5-17*01_IGHJ2*01_18_1,3,m53,pos_YFP,IGHV5-17-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ2-01_18_1.aln.fasta
167,IGHV1-22*01_IGHJ2*01_36_1,3,m53,pos_YFP,IGHV1-22-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-22-01_IGHJ2-01_36_1.aln.fasta
168,IGHV1-22*01_IGHJ4*01_45_1,3,m53,pos_YFP,IGHV1-22-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-22-01_IGHJ4-01_45_1.aln.fasta
120,IGHV7-3*01_IGHJ1*03_33_1,3,m53,pos_YFP,IGHV7-3-01_IGHJ1-03_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV7-3-01_IGHJ1-03_33_1.aln.fasta
177,IGHV1-81*01_IGHJ3*01_42_1,3,m53,pos_YFP,IGHV1-81-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-81-01_IGHJ3-01_42_1.aln.fasta
176,IGHV1-80*01_IGHJ4*01_48_1,3,m53,pos_YFP,IGHV1-80-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-80-01_IGHJ4-01_48_1.aln.fasta
175,IGHV1-39*01_IGHJ4*01_45_1,3,m53,pos_YFP,IGHV1-39-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-39-01_IGHJ4-01_45_1.aln.fasta
174,IGHV1-76*01_IGHJ1*03_57_1,3,m53,pos_YFP,IGHV1-76-01_IGHJ1-03_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-76-01_IGHJ1-03_57_1.aln.fasta
173,IGHV1-53*01_IGHJ3*01_45_1,3,m53,pos_YFP,IGHV1-53-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-53-01_IGHJ3-01_45_1.aln.fasta
172,IGHV9-3*01_IGHJ1*03_48_1,3,m53,pos_YFP,IGHV9-3-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV9-3-01_IGHJ1-03_48_1.aln.fasta
169,IGHV1-72*01_IGHJ1*03_42_1,3,m53,pos_YFP,IGHV1-72-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-72-01_IGHJ1-03_42_1.aln.fasta
119,IGHV9-4*01_IGHJ1*03_45_1,3,m53,pos_YFP,IGHV9-4-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV9-4-01_IGHJ1-03_45_1.aln.fasta
118,IGHV1-9*01_IGHJ3*01_51_1,3,m53,pos_YFP,IGHV1-9-01_IGHJ3-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-9-01_IGHJ3-01_51_1.aln.fasta
116,IGHV3-6*01_IGHJ2*01_36_1,3,m53,pos_YFP,IGHV3-6-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV3-6-01_IGHJ2-01_36_1.aln.fasta
111,IGHV1-76*01_IGHJ1*01_54_2,3,m53,pos_YFP,IGHV1-76-01_IGHJ1-01_54_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-76-01_IGHJ1-01_54_2.aln.fasta
109,IGHV1-5*01_IGHJ2*01_39_1,3,m53,pos_YFP,IGHV1-5-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-5-01_IGHJ2-01_39_1.aln.fasta
86,IGHV1-26*01_IGHJ2*01_45_2,3,m53,pos_YFP,IGHV1-26-01_IGHJ2-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-26-01_IGHJ2-01_45_2.aln.fasta
74,IGHV6-3*01_IGHJ3*01_30_1,3,m53,pos_YFP,IGHV6-3-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV6-3-01_IGHJ3-01_30_1.aln.fasta
62,IGHV1-72*01_IGHJ3*01_45_1,3,m53,pos_YFP,IGHV1-72-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-72-01_IGHJ3-01_45_1.aln.fasta
34,IGHV1-82*01_IGHJ3*01_36_3,3,m53,pos_YFP,IGHV1-82-01_IGHJ3-01_36_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-82-01_IGHJ3-01_36_3.aln.fasta
24,IGHV10-1*01_IGHJ4*01_45_1,3,m53,pos_YFP,IGHV10-1-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV10-1-01_IGHJ4-01_45_1.aln.fasta
5,IGHV1-26*01_IGHJ2*01_30_2,3,m53,pos_YFP,IGHV1-26-01_IGHJ2-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-26-01_IGHJ2-01_30_2.aln.fasta
41,IGHV1-7*01_IGHJ3*01_36_1,3,m53,pos_YFP,IGHV1-7-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-7-01_IGHJ3-01_36_1.aln.fasta
148,IGHV10-3*01_IGHJ3*01_42_1,4,m53,pos_YFP,IGHV10-3-01_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV10-3-01_IGHJ3-01_42_1.aln.fasta
150,IGHV1-78*01_IGHJ2*01_27_1,4,m53,pos_YFP,IGHV1-78-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-78-01_IGHJ2-01_27_1.aln.fasta
171,IGHV1-69*01_IGHJ4*01_51_1,4,m53,pos_YFP,IGHV1-69-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-69-01_IGHJ4-01_51_1.aln.fasta
170,IGHV1-22*01_IGHJ4*01_57_1,4,m53,pos_YFP,IGHV1-22-01_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-22-01_IGHJ4-01_57_1.aln.fasta
166,IGHV1-39*01_IGHJ3*01_48_1,4,m53,pos_YFP,IGHV1-39-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-39-01_IGHJ3-01_48_1.aln.fasta
160,IGHV2-4*01_IGHJ3*01_57_1,4,m53,pos_YFP,IGHV2-4-01_IGHJ3-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV2-4-01_IGHJ3-01_57_1.aln.fasta
157,IGHV1-64*01_IGHJ3*01_44_1,4,m53,pos_YFP,IGHV1-64-01_IGHJ3-01_44_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-64-01_IGHJ3-01_44_1.aln.fasta
156,IGHV14-3*01_IGHJ2*01_18_1,4,m53,pos_YFP,IGHV14-3-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV14-3-01_IGHJ2-01_18_1.aln.fasta
154,IGHV5-17*01_IGHJ1*03_42_1,4,m53,pos_YFP,IGHV5-17-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ1-03_42_1.aln.fasta
145,IGHV4-1*01_IGHJ4*01_45_1,4,m53,pos_YFP,IGHV4-1-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV4-1-01_IGHJ4-01_45_1.aln.fasta
139,IGHV14-3*01_IGHJ2*01_39_1,4,m53,pos_YFP,IGHV14-3-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV14-3-01_IGHJ2-01_39_1.aln.fasta
143,IGHV5-17*01_IGHJ4*01_36_1,4,m53,pos_YFP,IGHV5-17-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ4-01_36_1.aln.fasta
142,IGHV1-80*01_IGHJ2*01_36_1,4,m53,pos_YFP,IGHV1-80-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-80-01_IGHJ2-01_36_1.aln.fasta
129,IGHV1-63*01_IGHJ3*01_45_1,4,m53,pos_YFP,IGHV1-63-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-63-01_IGHJ3-01_45_1.aln.fasta
128,IGHV1-19*01_IGHJ1*01_60_1,4,m53,pos_YFP,IGHV1-19-01_IGHJ1-01_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-19-01_IGHJ1-01_60_1.aln.fasta
107,IGHV1-39*01_IGHJ1*03_39_1,4,m53,pos_YFP,IGHV1-39-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-39-01_IGHJ1-03_39_1.aln.fasta
106,IGHV1-9*01_IGHJ1*03_51_2,4,m53,pos_YFP,IGHV1-9-01_IGHJ1-03_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-9-01_IGHJ1-03_51_2.aln.fasta
97,IGHV1-18*01_IGHJ4*01_45_1,4,m53,pos_YFP,IGHV1-18-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-18-01_IGHJ4-01_45_1.aln.fasta
95,IGHV9-4*01_IGHJ2*01_42_2,4,m53,pos_YFP,IGHV9-4-01_IGHJ2-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV9-4-01_IGHJ2-01_42_2.aln.fasta
94,IGHV9-4*01_IGHJ2*01_42_1,4,m53,pos_YFP,IGHV9-4-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV9-4-01_IGHJ2-01_42_1.aln.fasta
122,IGHV1-26*01_IGHJ3*01_30_1,4,m53,pos_YFP,IGHV1-26-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-26-01_IGHJ3-01_30_1.aln.fasta
113,IGHV1-39*01_IGHJ2*01_30_1,4,m53,pos_YFP,IGHV1-39-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-39-01_IGHJ2-01_30_1.aln.fasta
37,IGHV2-5*01_IGHJ4*01_42_1,4,m53,pos_YFP,IGHV2-5-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV2-5-01_IGHJ4-01_42_1.aln.fasta
21,IGHV8-8*01_IGHJ2*01_51_1,4,m53,pos_YFP,IGHV8-8-01_IGHJ2-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV8-8-01_IGHJ2-01_51_1.aln.fasta
44,IGHV1-26*01_IGHJ4*01_42_1,4,m53,pos_YFP,IGHV1-26-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-26-01_IGHJ4-01_42_1.aln.fasta
48,IGHV5-17*01_IGHJ2*01_24_2,4,m53,pos_YFP,IGHV5-17-01_IGHJ2-01_24_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ2-01_24_2.aln.fasta
47,IGHV5-17*01_IGHJ2*01_24_1,4,m53,pos_YFP,IGHV5-17-01_IGHJ2-01_24_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ2-01_24_1.aln.fasta
69,IGHV1-47*01_IGHJ4*01_42_2,4,m53,pos_YFP,IGHV1-47-01_IGHJ4-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-47-01_IGHJ4-01_42_2.aln.fasta
71,IGHV1-9*01_IGHJ3*01_39_1,5,m53,pos_YFP,IGHV1-9-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-9-01_IGHJ3-01_39_1.aln.fasta
137,IGHV3-6*01_IGHJ4*01_48_1,5,m53,pos_YFP,IGHV3-6-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV3-6-01_IGHJ4-01_48_1.aln.fasta
108,IGHV1-59*01_IGHJ4*01_60_2,5,m53,pos_YFP,IGHV1-59-01_IGHJ4-01_60_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-59-01_IGHJ4-01_60_2.aln.fasta
149,IGHV10-3*01_IGHJ3*01_42_2,5,m53,pos_YFP,IGHV10-3-01_IGHJ3-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV10-3-01_IGHJ3-01_42_2.aln.fasta
42,IGHV1-7*01_IGHJ3*01_36_2,5,m53,pos_YFP,IGHV1-7-01_IGHJ3-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-7-01_IGHJ3-01_36_2.aln.fasta
40,IGHV8-12*01_IGHJ4*01_45_1,5,m53,pos_YFP,IGHV8-12-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV8-12-01_IGHJ4-01_45_1.aln.fasta
99,IGHV1-77*01_IGHJ2*01_48_1,5,m53,pos_YFP,IGHV1-77-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-77-01_IGHJ2-01_48_1.aln.fasta
140,IGHV6-3*01_IGHJ1*03_39_1,5,m53,pos_YFP,IGHV6-3-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV6-3-01_IGHJ1-03_39_1.aln.fasta
100,IGHV1-64*01_IGHJ4*01_48_1,5,m53,pos_YFP,IGHV1-64-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-64-01_IGHJ4-01_48_1.aln.fasta
45,IGHV1-53*01_IGHJ3*01_36_1,5,m53,pos_YFP,IGHV1-53-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-53-01_IGHJ3-01_36_1.aln.fasta
125,IGHV5-17*01_IGHJ2*01_36_1,5,m53,pos_YFP,IGHV5-17-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV5-17-01_IGHJ2-01_36_1.aln.fasta
114,IGHV1-69*01_IGHJ1*03_48_1,5,m53,pos_YFP,IGHV1-69-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV1-69-01_IGHJ1-03_48_1.aln.fasta
115,IGHV6-3*01_IGHJ4*01_27_1,5,m53,pos_YFP,IGHV6-3-01_IGHJ4-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV6-3-01_IGHJ4-01_27_1.aln.fasta
83,IGHV14-3*01_IGHJ1*03_48_2,5,m53,pos_YFP,IGHV14-3-01_IGHJ1-03_48_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV14-3-01_IGHJ1-03_48_2.aln.fasta
58,IGHV9-2*01_IGHJ3*01_30_1,5,m53,pos_YFP,IGHV9-2-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m53/pos_YFP_MIDs/m53_pos_YFP_IGHV9-2-01_IGHJ3-01_30_1.aln.fasta
